loan_id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog
19061,0.0,7/1/96,0.0,,,6.0,0.0,47505,93.7,32.0,
19062,0.0,10/1/82,4.0,41.0,,13.0,0.0,7837,43.8,35.0,
19063,0.0,12/1/90,0.0,,,6.0,0.0,25357,45.6,20.0,
19064,0.0,11/1/03,1.0,,,7.0,0.0,16857,74.9,12.0,
19065,0.0,8/1/04,4.0,,,7.0,0.0,1085,14.5,12.0,
19066,0.0,6/1/93,2.0,35.0,,13.0,0.0,7106,50.0,21.0,
19067,0.0,11/1/02,6.0,46.0,0.0,3.0,0.0,182,60.7,8.0,
19068,0.0,2/1/94,3.0,46.0,0.0,2.0,0.0,4000,80.0,14.0,
19069,0.0,11/1/97,2.0,42.0,,7.0,0.0,575,16.0,21.0,
19070,1.0,12/1/01,0.0,22.0,,4.0,0.0,0,24.63,12.0,
19071,1.0,8/1/03,1.0,23.0,,27.0,0.0,12130,62.5,40.0,
19072,2.0,3/1/99,4.0,6.0,,7.0,0.0,657,12.4,12.0,
19073,0.0,3/1/94,3.0,,,10.0,0.0,13100,37.8,22.0,
19074,0.0,12/1/97,3.0,50.0,109.0,20.0,1.0,6111,33.9,46.0,
19075,2.0,7/1/98,0.0,6.0,,5.0,0.0,955,6.4,27.0,
19076,0.0,2/1/00,1.0,24.0,,8.0,0.0,9090,72.7,17.0,
19077,0.0,12/1/00,2.0,,,7.0,0.0,21741,90.2,20.0,
19078,1.0,8/1/90,1.0,14.0,,11.0,0.0,29141,57.8,28.0,
19079,0.0,3/1/07,1.0,,,7.0,0.0,9519,86.5,19.0,
19080,0.0,4/1/98,0.0,,,5.0,0.0,15131,57.8,15.0,
19081,0.0,11/1/99,3.0,,,13.0,0.0,5078,22.2,24.0,
19082,0.0,1/1/99,2.0,,,9.0,0.0,10378,40.5,17.0,
19083,0.0,10/1/97,3.0,,,13.0,0.0,1381,5.6,19.0,
19084,0.0,7/1/94,5.0,26.0,,11.0,0.0,5487,26.3,31.0,
19085,0.0,10/1/91,1.0,,,10.0,0.0,22055,45.9,24.0,
19086,0.0,7/1/89,1.0,32.0,,8.0,0.0,3358,30.8,12.0,
19087,0.0,8/1/99,0.0,,,2.0,0.0,3164,28.8,8.0,
19088,0.0,1/1/91,0.0,,,20.0,0.0,58128,99.0,41.0,
19089,0.0,10/1/02,4.0,,,8.0,0.0,1568,9.1,16.0,
19090,0.0,1/1/91,0.0,,,13.0,0.0,143,0.4,31.0,
19091,0.0,12/1/98,1.0,,,6.0,0.0,11701,25.5,24.0,
19092,0.0,3/1/00,1.0,,,7.0,0.0,1067,3.9,14.0,
19093,3.0,1/1/02,0.0,9.0,,8.0,0.0,0,0.0,26.0,
19094,0.0,3/1/98,1.0,,,7.0,0.0,10607,79.8,10.0,
19095,0.0,12/1/99,1.0,,,16.0,0.0,8704,28.9,42.0,
19096,1.0,5/1/07,3.0,22.0,,5.0,0.0,24,1.8,7.0,
19097,3.0,4/1/98,0.0,20.0,,5.0,0.0,271,22.6,14.0,
19098,0.0,1/1/96,3.0,,,9.0,0.0,35694,92.7,35.0,
19099,0.0,12/1/84,1.0,,96.0,11.0,1.0,23313,44.5,23.0,
19100,0.0,3/1/05,1.0,,,16.0,0.0,6172,35.3,17.0,
19101,0.0,11/1/00,6.0,,,5.0,0.0,26117,78.4,12.0,
19102,0.0,9/1/99,3.0,,100.0,20.0,1.0,4334,13.6,30.0,
19103,0.0,5/1/02,0.0,,,11.0,0.0,1329,5.5,19.0,
19104,0.0,6/1/96,1.0,,,16.0,0.0,28994,31.7,31.0,
19105,0.0,10/1/86,0.0,,,14.0,0.0,11072,30.8,29.0,
19106,0.0,1/1/98,1.0,,,9.0,0.0,944,2.0,18.0,
19107,0.0,10/1/96,1.0,,,10.0,0.0,11790,22.3,21.0,
19108,1.0,2/1/93,1.0,18.0,,6.0,0.0,6221,86.0,26.0,
19109,0.0,8/1/98,0.0,,,8.0,0.0,17174,85.9,38.0,
19110,0.0,6/1/91,4.0,,,9.0,0.0,6526,19.4,22.0,
19111,0.0,10/1/94,1.0,,,10.0,0.0,83545,62.1,23.0,
19112,0.0,6/1/97,1.0,,,6.0,0.0,46160,83.9,23.0,
19113,0.0,11/1/03,0.0,,,5.0,0.0,280,2.1,9.0,
19114,1.0,3/1/97,0.0,2.0,,10.0,0.0,11411,32.6,32.0,
19115,0.0,2/1/86,1.0,,,14.0,0.0,12126,34.5,37.0,
19116,0.0,11/1/71,0.0,,,12.0,0.0,14441,87.0,22.0,
19117,0.0,8/1/06,0.0,,,9.0,0.0,1196,12.7,15.0,
19118,0.0,9/1/93,1.0,,,7.0,0.0,5308,22.1,11.0,
19119,0.0,12/1/91,1.0,,,9.0,0.0,3520,26.5,27.0,
19120,0.0,3/1/05,0.0,,,15.0,0.0,8330,92.6,22.0,
19121,0.0,8/1/89,2.0,79.0,,6.0,0.0,1534,9.5,17.0,
19122,0.0,8/1/79,0.0,,,19.0,0.0,147365,71.4,33.0,
19123,0.0,2/1/04,0.0,,,4.0,0.0,1629,90.5,6.0,
19124,0.0,8/1/91,1.0,,,8.0,0.0,16205,33.7,11.0,
19125,0.0,10/1/90,0.0,,,8.0,0.0,5391,18.5,22.0,
19126,0.0,8/1/01,0.0,,,11.0,0.0,3738,9.3,19.0,
19127,0.0,11/1/96,0.0,,,6.0,0.0,2521,22.1,16.0,
19128,0.0,12/1/91,6.0,,,10.0,0.0,4893,16.0,30.0,
19129,0.0,7/1/86,2.0,,,18.0,0.0,17286,21.5,34.0,
19130,0.0,10/1/91,0.0,,,10.0,0.0,2617,24.2,19.0,
19131,0.0,9/1/95,0.0,,,12.0,0.0,13100,80.4,22.0,
19132,0.0,6/1/98,1.0,,,12.0,0.0,19092,71.2,35.0,
19133,0.0,4/1/99,1.0,31.0,,4.0,0.0,2929,71.4,16.0,
19134,0.0,1/1/05,1.0,,,8.0,0.0,4905,20.0,16.0,
19135,0.0,1/1/04,0.0,,,9.0,0.0,9090,58.3,15.0,
19136,0.0,10/1/98,1.0,38.0,,14.0,0.0,15521,46.2,25.0,
19137,0.0,11/1/89,0.0,41.0,0.0,13.0,0.0,44543,86.8,42.0,
19138,0.0,3/1/99,1.0,,,6.0,0.0,11292,62.0,14.0,
19139,1.0,11/1/90,0.0,17.0,,11.0,0.0,3629,17.9,25.0,
19140,0.0,5/1/96,0.0,,,13.0,0.0,27747,53.2,36.0,
19141,0.0,1/1/98,0.0,,,7.0,0.0,10723,35.2,15.0,
19142,0.0,3/1/94,0.0,43.0,,6.0,0.0,1579,12.5,15.0,
19143,0.0,2/1/98,2.0,72.0,,14.0,0.0,16116,67.7,46.0,
19144,0.0,5/1/99,4.0,,,4.0,0.0,1575,39.4,8.0,
19145,0.0,12/1/00,0.0,,,8.0,0.0,7099,36.0,11.0,
19146,0.0,2/1/94,1.0,47.0,,8.0,0.0,6631,25.4,38.0,
19147,0.0,9/1/79,1.0,,,11.0,0.0,5074,20.8,39.0,
19148,1.0,10/1/01,2.0,14.0,,9.0,0.0,3796,7.5,24.0,
19149,0.0,4/1/00,2.0,,,8.0,0.0,13964,57.5,22.0,
19150,0.0,5/1/85,0.0,,88.0,7.0,1.0,5122,73.2,12.0,
19151,0.0,7/1/02,1.0,,,12.0,0.0,10958,71.2,18.0,
19152,0.0,10/1/99,2.0,,,12.0,0.0,26179,56.8,31.0,
19153,0.0,9/1/97,2.0,,,7.0,0.0,1482,26.5,24.0,
19154,0.0,8/1/92,0.0,26.0,,12.0,0.0,14302,56.5,33.0,
19155,0.0,9/1/04,2.0,38.0,,5.0,0.0,1491,40.3,16.0,
19156,0.0,10/1/98,0.0,75.0,,6.0,0.0,20390,97.1,16.0,
19157,0.0,3/1/05,2.0,,,6.0,0.0,2321,20.5,18.0,
19158,0.0,12/1/00,0.0,48.0,,14.0,0.0,39,0.1,20.0,
19159,0.0,3/1/90,3.0,,,8.0,0.0,6032,15.3,26.0,
19160,0.0,1/1/98,3.0,,,5.0,0.0,3920,76.9,9.0,
19161,0.0,11/1/04,0.0,,,10.0,0.0,1496,59.8,12.0,
19162,0.0,10/1/99,1.0,,,13.0,0.0,8952,22.3,16.0,
19163,0.0,6/1/96,4.0,67.0,,9.0,0.0,14316,70.9,37.0,
19164,0.0,7/1/99,0.0,,,7.0,0.0,4356,34.3,27.0,
19165,0.0,9/1/86,0.0,,,10.0,0.0,34912,58.8,26.0,
19166,0.0,9/1/96,0.0,,,11.0,0.0,16358,69.4,32.0,
19167,0.0,5/1/98,2.0,71.0,91.0,11.0,1.0,23351,75.6,31.0,
19168,1.0,6/1/02,0.0,17.0,,10.0,0.0,3859,21.6,16.0,
19169,0.0,4/1/96,2.0,,,12.0,0.0,1035,3.4,41.0,
19170,0.0,2/1/81,0.0,,,7.0,0.0,44414,98.7,47.0,
19171,0.0,7/1/05,2.0,,,4.0,0.0,2630,50.6,5.0,
19172,0.0,8/1/02,0.0,,,2.0,0.0,1065,9.5,12.0,
19173,0.0,11/1/98,0.0,,,8.0,0.0,39002,49.6,19.0,
19174,0.0,4/1/81,1.0,,,11.0,0.0,9422,69.3,29.0,
19175,0.0,1/1/76,2.0,,,11.0,0.0,18064,20.7,27.0,
19176,0.0,8/1/96,0.0,,,10.0,0.0,9048,74.9,36.0,
19177,0.0,2/1/98,0.0,,,8.0,0.0,9606,31.0,29.0,
19178,0.0,2/1/98,0.0,,,8.0,0.0,33644,62.5,29.0,
19179,0.0,9/1/03,0.0,,,15.0,0.0,28871,72.1,26.0,
19180,0.0,8/1/00,2.0,,,10.0,0.0,5803,63.4,16.0,
19181,0.0,1/1/97,2.0,,,6.0,0.0,4370,95.0,13.0,
19182,0.0,9/1/95,0.0,,,8.0,0.0,2898,20.1,19.0,
19183,0.0,11/1/99,0.0,,,6.0,0.0,1641,10.7,22.0,
19184,0.0,9/1/97,0.0,,,3.0,0.0,2908,96.9,9.0,
19185,1.0,1/1/89,0.0,14.0,,7.0,0.0,15917,84.2,21.0,
19186,0.0,11/1/97,3.0,,104.0,15.0,1.0,31154,62.6,36.0,
19187,0.0,5/1/92,4.0,,,12.0,0.0,24767,42.2,26.0,
19188,0.0,1/1/95,3.0,,,7.0,0.0,8897,19.1,7.0,
19189,0.0,5/1/01,1.0,,,12.0,0.0,10788,55.3,27.0,
19190,0.0,6/1/97,3.0,36.0,0.0,14.0,0.0,14554,52.0,32.0,
19191,0.0,4/1/03,1.0,,,3.0,0.0,8959,97.4,8.0,
19192,0.0,12/1/05,0.0,,,3.0,0.0,0,0.0,5.0,
19193,1.0,2/1/93,3.0,6.0,0.0,18.0,0.0,22917,38.6,34.0,
19194,0.0,2/1/95,1.0,,,13.0,0.0,11029,31.4,34.0,
19195,0.0,9/1/99,0.0,,,8.0,0.0,16948,83.5,19.0,
19196,0.0,7/1/84,1.0,,,6.0,0.0,8490,55.1,28.0,
19197,1.0,5/1/00,0.0,15.0,,4.0,0.0,6130,54.7,13.0,
19198,0.0,10/1/00,1.0,25.0,,6.0,0.0,4100,91.1,13.0,
19199,0.0,1/1/04,2.0,29.0,,9.0,0.0,4837,66.3,24.0,
19200,0.0,1/1/83,5.0,,,11.0,0.0,14163,18.4,24.0,
19201,1.0,9/1/85,0.0,6.0,,3.0,0.0,102,9.3,27.0,
19202,0.0,6/1/99,2.0,,,11.0,0.0,6195,30.5,40.0,
19203,2.0,12/1/98,1.0,8.0,,10.0,0.0,20794,54.3,32.0,
19204,0.0,10/1/98,1.0,72.0,93.0,12.0,1.0,13736,48.5,22.0,
19205,0.0,1/1/02,0.0,,,11.0,0.0,8888,12.5,19.0,
19206,0.0,3/1/00,1.0,,92.0,11.0,1.0,9947,34.1,25.0,
19207,0.0,7/1/87,0.0,,,6.0,0.0,22595,62.8,22.0,
19208,0.0,8/1/97,0.0,0.0,0.0,3.0,0.0,5028,12.1,4.0,
19209,0.0,3/1/91,2.0,44.0,,18.0,0.0,19269,54.1,47.0,
19210,0.0,4/1/00,5.0,36.0,,13.0,0.0,2280,13.9,25.0,
19211,0.0,1/1/07,0.0,,,5.0,0.0,1801,50.4,5.0,
19212,0.0,11/1/95,4.0,0.0,0.0,14.0,0.0,6673,32.6,35.0,
19213,0.0,1/1/97,1.0,,,10.0,0.0,14893,44.2,28.0,
19214,0.0,7/1/93,0.0,,,15.0,0.0,19402,29.1,31.0,
19215,1.0,11/1/00,1.0,8.0,,13.0,0.0,12932,60.1,21.0,
19216,0.0,1/1/01,2.0,60.0,,9.0,0.0,1555,32.4,29.0,
19217,0.0,9/1/93,1.0,45.0,,22.0,0.0,15659,72.5,63.0,
19218,0.0,2/1/06,0.0,,,2.0,0.0,6892,98.5,6.0,
19219,0.0,3/1/01,3.0,,,7.0,0.0,13147,99.6,37.0,
19220,0.0,7/1/98,1.0,39.0,,15.0,0.0,13641,28.8,27.0,
19221,0.0,12/1/93,0.0,,,11.0,0.0,26463,37.6,30.0,
19222,0.0,9/1/03,0.0,33.0,,3.0,0.0,3688,67.1,11.0,
19223,0.0,2/1/02,3.0,,85.0,3.0,1.0,6565,69.1,10.0,
19224,0.0,8/1/01,2.0,,97.0,9.0,1.0,2876,61.2,14.0,
19225,2.0,5/1/91,1.0,7.0,,4.0,0.0,7565,27.0,17.0,
19226,0.0,7/1/93,0.0,43.0,,12.0,0.0,15997,31.2,26.0,
19227,0.0,6/1/92,0.0,34.0,,6.0,0.0,3821,79.6,12.0,
19228,0.0,4/1/02,0.0,70.0,,7.0,0.0,8032,78.0,12.0,
19229,0.0,12/1/03,0.0,44.0,,7.0,0.0,9718,46.0,10.0,
19230,0.0,2/1/79,0.0,,,13.0,0.0,58952,23.1,24.0,
19231,0.0,5/1/80,0.0,,,8.0,0.0,4030,28.2,17.0,
19232,0.0,5/1/96,0.0,25.0,,4.0,0.0,434,43.4,15.0,
19233,0.0,5/1/94,1.0,,,9.0,0.0,8827,34.3,17.0,
19234,0.0,9/1/02,0.0,,,11.0,0.0,14016,61.0,17.0,
19235,3.0,7/1/98,5.0,11.0,,8.0,0.0,1182,84.4,23.0,
19236,0.0,6/1/97,0.0,,,6.0,0.0,3963,84.7,19.0,
19237,0.0,12/1/89,0.0,,,13.0,0.0,75336,32.6,31.0,
19238,0.0,6/1/87,0.0,40.0,,8.0,0.0,48482,88.1,25.0,
19239,0.0,4/1/91,0.0,,,6.0,0.0,45043,57.0,18.0,
19240,0.0,12/1/91,0.0,35.0,,21.0,0.0,7862,71.5,35.0,
19241,0.0,2/1/00,3.0,41.0,,8.0,0.0,1250,9.0,19.0,
19242,0.0,9/1/96,3.0,53.0,,7.0,0.0,13851,60.5,22.0,
19243,0.0,1/1/94,3.0,,,9.0,0.0,3001,31.9,21.0,
19244,0.0,7/1/90,5.0,28.0,0.0,9.0,0.0,17,0.1,15.0,
19245,0.0,11/1/97,7.0,33.0,,20.0,0.0,9820,59.2,46.0,
19246,0.0,4/1/98,3.0,69.0,,6.0,0.0,3000,53.6,14.0,
19247,0.0,8/1/07,4.0,,88.0,10.0,1.0,6402,80.0,11.0,
19248,0.0,12/1/01,1.0,,,12.0,0.0,10957,81.8,19.0,
19249,0.0,8/1/01,0.0,,,12.0,0.0,1822,56.9,17.0,
19250,0.0,1/1/00,1.0,,,14.0,0.0,34809,90.2,35.0,
19251,0.0,9/1/01,0.0,,,10.0,0.0,31452,84.1,14.0,
19252,0.0,9/1/00,2.0,,,8.0,0.0,4088,15.0,19.0,
19253,0.0,4/1/97,1.0,,,13.0,0.0,21191,77.9,52.0,
19254,0.0,6/1/94,0.0,66.0,,12.0,0.0,10128,46.0,20.0,
19255,0.0,4/1/99,1.0,,,7.0,0.0,10891,26.9,17.0,
19256,0.0,3/1/86,3.0,31.0,,12.0,0.0,12601,36.6,22.0,
19257,0.0,7/1/80,0.0,,,9.0,0.0,3223,4.0,28.0,
19258,0.0,11/1/07,0.0,,,9.0,0.0,7637,58.3,11.0,
19259,0.0,10/1/00,0.0,,,7.0,0.0,9669,27.2,22.0,
19260,0.0,9/1/03,2.0,,,16.0,0.0,7367,79.8,20.0,
19261,1.0,9/1/06,0.0,23.0,,7.0,0.0,1366,17.8,11.0,
19262,0.0,5/1/96,0.0,,105.0,8.0,1.0,5957,82.7,16.0,
19263,0.0,12/1/98,3.0,,,11.0,0.0,11540,43.2,30.0,
19264,0.0,11/1/93,0.0,62.0,,13.0,0.0,8442,39.1,22.0,
19265,0.0,12/1/93,0.0,,108.0,6.0,1.0,5805,80.6,9.0,
19266,0.0,9/1/96,6.0,44.0,,15.0,0.0,10592,13.3,31.0,
19267,0.0,6/1/00,0.0,,,6.0,0.0,2063,12.1,13.0,
19268,0.0,9/1/94,0.0,45.0,,13.0,0.0,8762,88.9,25.0,
19269,0.0,1/1/07,3.0,,,8.0,0.0,9138,59.7,18.0,
19270,0.0,2/1/03,1.0,75.0,,10.0,0.0,10338,40.5,16.0,
19271,0.0,9/1/02,0.0,,,5.0,0.0,9316,76.4,9.0,
19272,0.0,9/1/03,0.0,,,5.0,0.0,7115,76.5,5.0,
19273,0.0,8/1/88,0.0,,,7.0,0.0,21096,79.0,18.0,
19274,0.0,3/1/97,0.0,,,18.0,0.0,24118,67.4,29.0,
19275,1.0,3/1/95,1.0,12.0,91.0,10.0,1.0,5415,12.8,20.0,
19276,0.0,9/1/03,0.0,52.0,,5.0,0.0,13905,35.1,12.0,
19277,0.0,9/1/95,0.0,74.0,,6.0,0.0,4508,59.3,20.0,
19278,0.0,10/1/97,1.0,,,12.0,0.0,24983,63.7,26.0,
19279,0.0,7/1/97,0.0,,,5.0,0.0,33098,83.8,18.0,
19280,0.0,4/1/96,2.0,,43.0,10.0,1.0,51497,90.3,16.0,
19281,0.0,12/1/02,1.0,,,10.0,0.0,7248,38.3,23.0,
19282,0.0,3/1/91,0.0,,,5.0,0.0,24666,57.8,12.0,
19283,0.0,4/1/00,0.0,,,10.0,0.0,14924,60.9,31.0,
19284,0.0,8/1/99,1.0,,,20.0,0.0,7168,26.4,36.0,
19285,0.0,7/1/04,5.0,59.0,,14.0,0.0,2426,75.8,25.0,
19286,1.0,7/1/94,3.0,5.0,85.0,6.0,1.0,5658,72.9,18.0,
19287,0.0,9/1/85,1.0,,89.0,10.0,1.0,12844,54.0,21.0,
19288,0.0,1/1/95,1.0,,,6.0,0.0,21112,80.9,28.0,
19289,0.0,9/1/93,0.0,,,8.0,0.0,19536,31.4,29.0,
19290,1.0,5/1/87,1.0,15.0,,5.0,0.0,20486,84.7,11.0,
19291,0.0,10/1/94,0.0,,,9.0,0.0,19945,64.6,20.0,
19292,0.0,1/1/86,0.0,,,15.0,0.0,25784,40.9,38.0,
19293,1.0,11/1/94,3.0,5.0,,7.0,0.0,736,4.5,18.0,
19294,0.0,6/1/82,0.0,63.0,,4.0,0.0,460,5.1,21.0,
19295,0.0,3/1/87,0.0,,,15.0,0.0,18711,50.3,41.0,
19296,0.0,5/1/99,0.0,,,12.0,0.0,11316,69.0,20.0,
19297,0.0,11/1/00,0.0,,,13.0,0.0,23338,38.4,27.0,
19298,0.0,4/1/04,0.0,,63.0,8.0,1.0,2670,38.7,13.0,
19299,0.0,1/1/01,2.0,,,14.0,0.0,7817,35.2,28.0,
19300,0.0,8/1/00,2.0,,,11.0,0.0,16902,53.5,35.0,
19301,0.0,10/1/01,1.0,38.0,,6.0,0.0,2594,39.3,9.0,
19302,0.0,2/1/01,1.0,,,15.0,0.0,7385,51.6,22.0,
19303,0.0,3/1/96,1.0,,,17.0,0.0,1002,2.4,47.0,
19304,0.0,11/1/90,0.0,,,14.0,0.0,16248,23.9,48.0,
19305,0.0,6/1/73,1.0,,,12.0,0.0,29323,72.6,39.0,
19306,0.0,9/1/00,0.0,,,6.0,0.0,13309,73.5,19.0,
19307,0.0,7/1/06,1.0,,,4.0,0.0,2111,44.0,7.0,
19308,0.0,12/1/91,1.0,55.0,,11.0,0.0,14344,59.3,30.0,
19309,0.0,8/1/99,0.0,,,8.0,0.0,5079,37.9,24.0,
19310,1.0,7/1/06,0.0,18.0,,8.0,0.0,3255,72.3,12.0,
19311,0.0,5/1/05,1.0,,,6.0,0.0,8063,84.9,8.0,
19312,0.0,10/1/79,0.0,,,13.0,0.0,2983,10.2,36.0,
19313,0.0,1/1/02,1.0,61.0,,6.0,0.0,5784,86.3,26.0,
19314,0.0,12/1/98,0.0,,,9.0,0.0,10411,56.0,21.0,
19315,1.0,8/1/00,0.0,17.0,,9.0,0.0,19271,73.6,17.0,
19316,0.0,11/1/90,0.0,,,12.0,0.0,41602,77.2,26.0,
19317,0.0,1/1/02,4.0,,,9.0,0.0,5188,24.1,13.0,
19318,0.0,9/1/00,2.0,,,16.0,0.0,22458,66.4,21.0,
19319,1.0,11/1/98,1.0,6.0,,12.0,0.0,11470,47.6,19.0,
19320,0.0,9/1/84,0.0,,,5.0,0.0,1494,8.4,7.0,
19321,0.0,12/1/02,0.0,,,13.0,0.0,18869,77.0,25.0,
19322,0.0,11/1/05,1.0,42.0,,5.0,0.0,5552,81.6,10.0,
19323,0.0,4/1/01,1.0,,,4.0,0.0,3446,86.1,12.0,
19324,0.0,4/1/02,0.0,,,5.0,0.0,25,0.1,11.0,
19325,0.0,4/1/04,2.0,,,4.0,0.0,4527,68.6,14.0,
19326,0.0,7/1/95,1.0,61.0,,7.0,0.0,5526,43.2,12.0,
19327,0.0,11/1/98,0.0,60.0,,9.0,0.0,7124,31.0,35.0,
19328,0.0,4/1/91,0.0,,,7.0,0.0,27919,74.8,29.0,
19329,0.0,11/1/91,3.0,,,14.0,0.0,45086,45.4,36.0,
19330,0.0,3/1/94,3.0,33.0,,10.0,0.0,7760,98.5,21.0,
19331,0.0,11/1/97,1.0,,,11.0,0.0,1545,4.1,41.0,
19332,0.0,11/1/00,0.0,,,7.0,0.0,4387,57.0,17.0,
19333,0.0,10/1/72,0.0,37.0,,6.0,0.0,0,0.0,18.0,
19334,0.0,1/1/02,0.0,,,10.0,0.0,387,2.5,26.0,
19335,0.0,2/1/03,2.0,,,17.0,0.0,20854,49.3,27.0,
19336,0.0,4/1/90,0.0,,,10.0,0.0,29294,69.6,19.0,
19337,0.0,12/1/98,0.0,,,3.0,0.0,7286,39.6,9.0,
19338,0.0,4/1/02,0.0,,,2.0,0.0,68973,36.88,9.0,
19339,0.0,1/1/94,0.0,,,11.0,0.0,63278,61.0,23.0,
19340,0.0,12/1/93,1.0,,,10.0,0.0,27399,41.1,20.0,
19341,0.0,8/1/00,0.0,69.0,,10.0,0.0,8546,18.4,20.0,
19342,0.0,12/1/77,0.0,,,10.0,0.0,346,0.7,16.0,
19343,0.0,1/1/88,0.0,,,8.0,0.0,5438,60.4,22.0,
19344,0.0,1/1/97,2.0,79.0,,11.0,0.0,38279,72.5,32.0,
19345,0.0,7/1/01,0.0,,,4.0,0.0,135,1.8,4.0,
19346,0.0,12/1/03,1.0,,,11.0,0.0,3803,11.7,31.0,
19347,0.0,12/1/01,0.0,48.0,,8.0,0.0,4402,26.8,20.0,
19348,0.0,12/1/99,2.0,,,7.0,0.0,5916,68.8,22.0,
19349,1.0,11/1/02,1.0,12.0,,4.0,0.0,4086,34.0,13.0,
19350,0.0,3/1/97,3.0,,,21.0,0.0,167006,53.5,40.0,
19351,0.0,5/1/96,14.0,0.0,0.0,17.0,0.0,44827,80.4,37.0,
19352,1.0,7/1/72,4.0,13.0,,10.0,0.0,388892,6.1,25.0,
19353,0.0,10/1/01,0.0,39.0,,4.0,0.0,9330,72.9,11.0,
19354,0.0,8/1/99,3.0,47.0,28.0,6.0,1.0,760,69.1,19.0,
19355,0.0,12/1/94,0.0,,,7.0,0.0,14264,42.6,15.0,
19356,0.0,1/1/98,0.0,,94.0,8.0,1.0,8697,94.5,13.0,
19357,0.0,8/1/74,6.0,,,19.0,0.0,33112,66.9,55.0,
19358,0.0,10/1/05,3.0,0.0,0.0,4.0,0.0,228,19.0,4.0,
19359,0.0,9/1/04,1.0,,,15.0,0.0,6886,69.6,18.0,
19360,0.0,9/1/98,1.0,,89.0,12.0,1.0,9817,33.8,27.0,
19361,0.0,11/1/02,1.0,43.0,,7.0,0.0,6220,33.3,12.0,
19362,0.0,4/1/95,0.0,,,13.0,0.0,8160,9.4,29.0,
19363,0.0,6/1/94,0.0,,,10.0,0.0,20379,69.3,37.0,
19364,0.0,9/1/99,0.0,,,4.0,0.0,1127,10.3,6.0,
19365,0.0,12/1/90,0.0,46.0,,17.0,0.0,16517,31.2,38.0,
19366,2.0,9/1/95,0.0,7.0,,5.0,0.0,11168,98.8,26.0,
19367,0.0,10/1/97,6.0,0.0,88.0,18.0,1.0,7327,50.9,40.0,
19368,0.0,9/1/78,1.0,32.0,,9.0,0.0,31250,71.7,27.0,
19369,1.0,10/1/00,0.0,4.0,,6.0,0.0,846,25.6,8.0,
19370,0.0,7/1/95,0.0,,104.0,7.0,1.0,20057,95.5,24.0,
19371,1.0,9/1/97,0.0,6.0,,16.0,0.0,14217,17.8,39.0,
19372,0.0,5/1/97,0.0,,90.0,11.0,1.0,6230,24.8,20.0,
19373,0.0,1/1/98,1.0,,,9.0,0.0,11958,79.7,22.0,
19374,0.0,10/1/00,3.0,30.0,,11.0,0.0,5486,39.5,23.0,
19375,2.0,9/1/91,1.0,9.0,,7.0,0.0,20970,88.4,32.0,
19376,0.0,11/1/91,0.0,39.0,,9.0,0.0,2994,9.5,37.0,
19377,0.0,11/1/99,1.0,,,5.0,0.0,1365,42.7,8.0,
19378,1.0,12/1/95,2.0,16.0,0.0,2.0,0.0,1340,53.6,16.0,
19379,1.0,11/1/06,0.0,9.0,,4.0,0.0,63,7.9,5.0,
19380,0.0,6/1/01,2.0,37.0,,9.0,0.0,1875,34.1,27.0,
19381,0.0,2/1/93,2.0,61.0,,11.0,0.0,10002,18.7,38.0,
19382,0.0,2/1/93,0.0,24.0,,11.0,0.0,3761,23.5,79.0,
19383,0.0,11/1/91,0.0,,,5.0,0.0,22951,42.5,36.0,
19384,0.0,4/1/89,1.0,25.0,88.0,13.0,1.0,9380,44.1,24.0,
19385,0.0,4/1/01,0.0,,,3.0,0.0,13522,98.0,3.0,
19386,1.0,1/1/95,1.0,7.0,,11.0,0.0,14351,90.8,52.0,
19387,0.0,8/1/02,0.0,,,8.0,0.0,12897,85.4,20.0,
19388,0.0,2/1/96,1.0,,,3.0,0.0,1478,73.9,18.0,
19389,0.0,9/1/96,0.0,55.0,104.0,12.0,1.0,3723,39.4,33.0,
19390,0.0,9/1/96,0.0,,,5.0,0.0,5363,17.8,12.0,
19391,0.0,8/1/90,0.0,,,9.0,0.0,100796,49.1,29.0,
19392,0.0,12/1/97,0.0,,,13.0,0.0,29358,69.1,18.0,
19393,1.0,8/1/02,3.0,12.0,,4.0,0.0,3940,85.7,15.0,
19394,0.0,10/1/04,0.0,,,5.0,0.0,971,42.2,6.0,
19395,0.0,5/1/05,3.0,,,3.0,0.0,7469,56.6,9.0,
19396,0.0,9/1/77,0.0,30.0,,11.0,0.0,30003,90.4,28.0,
19397,0.0,6/1/02,1.0,79.0,,6.0,0.0,25334,71.6,31.0,
19398,0.0,5/1/02,2.0,32.0,,12.0,0.0,4293,66.0,19.0,
19399,0.0,9/1/06,1.0,,,2.0,0.0,2584,44.6,3.0,
19400,0.0,12/1/98,1.0,,,7.0,0.0,14090,70.1,31.0,
19401,0.0,3/1/01,0.0,52.0,,10.0,0.0,4087,23.4,28.0,
19402,0.0,7/1/00,1.0,,,16.0,0.0,9284,76.1,40.0,
19403,0.0,12/1/96,0.0,,,9.0,0.0,18878,44.8,18.0,
19404,0.0,8/1/03,1.0,28.0,65.0,9.0,1.0,15183,70.3,14.0,
